text,metadata
"36   ●   EKONOMI UNTUK SMA/MA KELAS XII
III. Kategori Benar-Salah 
Berikan centang (✓) pada jawaban ""Benar"" atau ""Salah""!
No PertanyaanKategori
Benar Salah
21.  Keberhasilan pertumbuhan ekonomi 
diukur melalui meningkatnya pendapatan 
nasional.
22.  Peningkatan kesenjangan GDP yang 
positif terkait dengan peningkatan tingkat 
pengangguran.
23.  Pertumbuhan ekonomi terlihat dengan 
adanya peningkatan produksi barang dan 
jasa, pengingkatan GNP, dan pendapatan 
per kapita.
24.  Pembangunan ekonomi dan peningkatan 
kesejahteraan rakyat dapat terlaksana 
dengan cepat, harus diiringi dengan 
pertumbuhan jumlah penduduk yang 
besar.
25.  Pembangunan ekonomi terlihat dengan 
adanya efisiensi penggunaan sumber-
sumber ekonomi, penyediaan lapangan 
kerja, dan berkurangnya kemiskinan 
absolut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 47, 'id': 'Ekonomi_47'}"
"BAB 1 — PERTUMBUHAN DAN PEMBANGUNAN EKONOMI    ●   37
No PertanyaanKategori
Benar Salah
26.  Microfinancing merupakan salah satu 
finasial teknologi yang dapat mendorong 
pertumbuhan ekonomi.
27.  Ekonomi digital dapat meningkatkan 
pembangunan ekonomi hanya pada aspek 
ekonomi dan sosial.
28.  Bantuan teknologi pada penerapan 
ekonomi digital dapat meningkatkan 
penyerapan tenaga kerja sehingga 
membatu mengatasi masalah 
pengangguran.
29.  Kemudahan regulasi dalam berinvestasi 
dapat mendorong pertumbuhan ekonomi.
30.  Pembangunan ekonomi dikatakan berhasil 
apabila tingkat melek huruf, angka harapan 
hidup tinggi, dan angka kelahiran sangat 
tinggi.
IV. Uraian
Jawablah pertanyaan berikut dengan tepat!
1. Mengapa setiap negara perlu untuk menghitung laju pertumbuhan 
ekonominya dari tahun ke tahun?
2. Buatlah analisis hubungan pendidikan dengan peningkatan 
pertumbuhan ekonomi!
3. Pada tahun 2023, Pendapatan Domestik Bruto (PDB) Negara Bahagia 
sebesar Rp700 triliun. Nilai PDB Negara Bahagia tahun 2022 Rp600","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 48, 'id': 'Ekonomi_48'}"
"38   ●   EKONOMI UNTUK SMA/MA KELAS XII
triliun. Berdasarkan data tersebut hitunglah laju pertumbuhan 
ekonomi Negara Bahagia! 
4. Jumlah penduduk yang tinggi merupakan modal bagi suatu negara 
untuk meningkatkan pembangunan ekonomi, namun di sisi lain 
tingginya jumlah penduduk menjadi penghambat pertumbuhan 
ekonomi. Buatlah analisis mengapa hal tersebut dapat terjadi!
5. Buatlah analisis dampak perkembangan ekonomi digital pada 
pertumbuhan ekonomi!
Refleksi
Kalian telah belajar tentang pertumbuhan ekonomi dan pembangunan 
ekonomi. Manfaat apa yang kalian dapatkan setelah mempelajari 
bab ini? Apa peran yang dapat kalian lakukan untuk meningkatkan 
pembangunan ekonomi dan pertumbuhan ekonomi Indonesia?
Pengayaan
Petunjuk Pengerjaan
Bacalah artikel UMKM Go-Digital  dan Go-Legal  dengan mengunjungi 
tautan di bawah ini atau scan QR code.
https://www.ekon.go.id/publikasi/detail/3016/
optimalisasi-produktivitas-umkm-melalui-go-
digital-dan-go-legal","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 49, 'id': 'Ekonomi_49'}"
"BAB 2 Ekonomi Internasional
Pada bab ini, kalian akan mempelajari kegiatan ekonomi 
internasional. Setelah mempelajari bab ini, kalian mampu 
memahami berbagai konsep mengenai kegiatan ekonomi 
internasional dan dampaknya terhadap perekonomian suatu 
negara serta menyajikan hasil analisis atau penelitian sederhana 
mengenai permasalahan dalam kegiatan ekonomi internasional. KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI  
REPUBLIK INDONESIA, 2022
Buku Siswa Ekonomi untuk SMA/MA Kelas XII
Penulis: Aisyah Nurjanah dan Yeni Fitriani
ISBN 978-602-427-972-1 (jil.2)","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 50, 'id': 'Ekonomi_50'}"
"40   ●   EKONOMI UNTUK SMA/MA KELAS XII
Peta Konsep","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 51, 'id': 'Ekonomi_51'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   41
Pertanyaan Pemantik
Pernahkan kalian membeli barang di e-commerce dan barang tersebut 
dikirim dari luar negeri? Mengapa kalian membeli barang tersebut dari 
luar negeri? Apakah kalian menyadari bahwa kalian sudah berperan 
dalam kegiatan perdagangan internasional? 
Kata Kunci
Perdagangan internasional, ekspor, impor, tarif, kuota, dumping, 
neraca pembayaran, transaksi debit, transaksi kredit, kerja sama 
internasional, bilateral, multilateral. 
Apersepsi
Pada bab sebelumnya, kalian sudah mempelajari materi pertumbuhan 
dan pembangunan ekonomi. Masih ingatkah kalian apa itu pertum-
buhan ekonomi? Bagaimana menghitung pertumbuhan ekonomi 
suatu negara? Faktor apa saja yang dapat memengaruhi pertumbuhan 
ekonomi suatu negara? 
Setelah kalian mempelajari materi pertumbuhan dan pembangunan 
ekonomi, materi selanjutnya yang akan kalian pelajari adalah tentang 
ekonomi internasional, meliputi kebijakan perdagangan internasional, 
neraca pembayaran, dan kerja sama internasional. Tahukah kalian apa 
itu perdagangan internasional? Mengapa negara harus terlibat dalam 
kegiatan perdagangan internasional? Lalu bagaimana hubungan 
pertumbuhan ekonomi dan kegiatan perdagangan internasional?
Sejumlah informasi yang tidak termuat dalam materi, dapat kalian 
telusuri dari sumber lainnya yang relevan, misalnya dari buku lain, 
jurnal ilmiah, maupun situs internet yang terpercaya.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 52, 'id': 'Ekonomi_52'}"
"42   ●   EKONOMI UNTUK SMA/MA KELAS XII
A. Konsep dan Manfaat Perdagangan Internasional
Apakah kalian memiliki telepon 
seluler atau lebih dikenal de-
ngan ponsel (handphone)? Coba 
amati ponsel yang kalian miliki! 
Apakah ponsel yang kalian mi-
liki diproduksi di dalam negeri? 
Dimanakah ponsel yang kalian 
miliki tersebut diproduksi?
Jika ponsel yang kalian miliki 
tidak bisa diproduksi di dalam 
negeri, bagaimana caranya agar 
kita tetap bisa membeli atau 
memperoleh ponsel tersebut? 
Apa yang akan terjadi apabila 
suatu negara tidak dapat menye-
diakan barang yang dibutuhkan 
oleh masyarakatnya? Kegiatan 
perdaga ngan internasional ada-
lah salah satu solusinya. 
Untuk memahami konsep 
perdagangan internasional, ker-
jakanlah aktivitas berikut!
Gambar 2.1 Ponsel 
merupakan salah satu 
contoh barang yang 
diperdagangkan di kegiatan 
perdagangan internasional.
Sumber: Yeni Fitriani/
Kemendikbudristek (2022)","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 53, 'id': 'Ekonomi_53'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   43
Aktivitas 1
Pengamatan Individu
Petunjuk Pengerjaan
1. Kerjakan aktivitas berikut secara mandiri! 
2. Amati berbagai barang yang kalian miliki kemudian tuliskan nama 
negara yang menghasilkan barang tersebut!
3. Apabila tidak ada barang yang kalian miliki dari negara lain, 
silakan untuk mencari tahu informasi tentang nama produk yang 
dihasilkan oleh negara lain, minimal 10 barang dari 3 negara yang 
berbeda!
4. Isikan hasil penemuan kalian pada tabel dibawah ini!
Tabel 2.1 Barang Produksi Negara Lain
Barang Produksi Negara Lain
Contoh: Barang Elektronik dari Jepang
1. .......................................................  6. ......................................................
2. .......................................................  7. ......................................................
3. .......................................................  8. ......................................................
4. .......................................................  9. ......................................................
5. .......................................................  10. ....................................................","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 54, 'id': 'Ekonomi_54'}"
"44   ●   EKONOMI UNTUK SMA/MA KELAS XII
Jawablah pertanyaan-pertanyaan berikut dengan tepat!
1. Uraikan bagaimana cara kalian melakukan pengamatan tersebut!
2. Apakah kalian menemukan kesulitan untuk mendata barang-
barang tersebut?
3. Apakah barang yang kalian temukan kebanyakan berasal dari 
negara lain? Kenapa barang tersebut tidak bisa dihasilkan di dalam 
negeri?
Secara teori, perdagangan internasional merupakan kegiatan untuk 
tukar menukar barang dan jasa yang melibatkan dua negara atau 
lebih dengan tujuan mencari keuntungan. Perdagangan internasional 
disebut juga sebagai perdagangan yang dilakukan oleh penduduk 
suatu negara dengan penduduk negara lain. Penduduk yang dimaksud 
bisa berupa antar individu, antara individu dengan pemerintah suatu 
negara, maupun pemerintah antarnegara. Adapun yang dimaksud 
pihak individu disini adalah bukan individu perorangan, tetapi 
warga negara pemilik perusahaan, lembaga pemerintahan atau suatu 
organisasi dagang lainnya.
Perdagangan internasional memungkinkan bagi setiap negara 
untuk memperluas pasar dan membuka akses mendapatkan suatu 
barang yang tidak bisa dihasilkan di dalam negeri. Perdagangan 
internasional merupakan hal yang penting bagi perekonomian suatu 
negara dan menjadi salah satu faktor utama untuk meningkatkan 
pertumbuhan ekonomi. Terdapat dua kegiatan utama dalam 
perdagangan internasional yaitu ekspor dan impor.
Ekspor merupakan kegiatan menjual barang dan jasa dari dalam 
negeri ke luar negeri. Istilah ekspor juga merujuk pada kegiatan 
menjual produk ke pasar global.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 55, 'id': 'Ekonomi_55'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   45
 
Gambar 2.2 Contoh barang yang diekspor dari Indonesia.
Sumber: PPEI Kementrian Perdagangan (2022)
Impor merupakan kegiatan membeli barang dari negara lain atau 
membeli barang atau jasa dari pasar global.
Ketika suatu negara menjalin perdagangan internasional dengan 
negara lain, ada banyak manfaat yang dapat dirasakan oleh kedua 
belah pihak. Beberapa manfaat yang dapat diperoleh dari kegiatan 
perdagangan internasional, sebagai berikut.
1. Terjalinnya persahabatan antarnegara.
2. Bertambahnya pendapatan negara salah satunya melalui adanya 
penerapan bea impor, pajak pertambahan nilai untuk barang 
mewah (PPnBM), dan cukai. 
3. Terpenuhinya kebutuhan barang atau sumber daya yang tidak 
dapat dihasilkan di dalam negeri.
4. Bertambahnya pangsa pasar sehingga menambah keuntungan 
yang diperoleh.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 56, 'id': 'Ekonomi_56'}"
"46   ●   EKONOMI UNTUK SMA/MA KELAS XII
5. Bertambahnya ketersediaan jumlah barang.
6. Terjadinya pertukaran penggunaan teknologi sehingga memper-
cepat pertumbuhan ekonomi.
7. Terbukanya lapangan pekerjaan baru atau memperluas kesempatan 
kerja.
8. Meningkatnya kualitas produksi.
B. Faktor Pendorong dan Penghambat dalam 
Perdagangan Internasional
Dewasa ini, semakin banyak negara yang terlibat dalam perdagangan 
internasional. Beberapa faktor pendorong suatu negara terlibat di 
dalam kegiatan perdagangan internasional, sebagai berikut.
1. Adanya perbedaan sumber daya alam maupun sumber daya 
manusia sehingga menyebabkan hasil produksi yang berbeda.
2. Adanya perbedaan kemampuan penguasaan teknologi dalam 
mengolah sumber daya alam.
3. Perbedaan biaya produksi. Adanya perbedaan biaya produksi akan 
memengaruhi harga jual suatu barang. Apabila suatu negara bisa 
menekan biaya produksi, maka harga barang yang dijual bisa lebih 
murah. Sehingga ketika suatu negara tidak bisa menekan biaya 
produksinya, maka negara tersebut lebih baik untuk membelinya 
dari negara lain.
4. Selera masyarakat. Sebagian masyarakat memiliki selera atau 
ketertarikan terhadap barang impor, hal tersebut antara lain 
disebabkan barang yang dihasilkan di luar negeri lebih unik dan 
kualitasnya lebih bagus.
5. Keinginan untuk memenuhi kebutuhan di dalam negeri, karena 
tidak semua barang bisa dihasilkan di dalam negeri. Ketika 
suatu negara tidak bisa memproduksi suatu barang atau jumlah 
barang yang diproduksi lebih sedikit dibandingkan kebutuhan 
masyarakatnya, maka untuk memenuhi kebutuhan tersebut 
melalui impor.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 57, 'id': 'Ekonomi_57'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   47
6. Keinginan untuk memperoleh pendapatan dan meningkatkan 
keuntungan. Hal ini bisa menjadi peluang bagi perusahaan atau 
masyarakat yang bisa menjual barangnya ke luar negeri, dengan 
demikian akan diperoleh keuntungan dari kegiatan perdagangan 
internasional. 
7. Adanya kelebihan produk yang dihasilkan di dalam negeri sehingga 
perlu dijual ke negara lain. 
8. Adanya era globalisasi sehingga tidak ada satu negara yang bisa 
hidup sendiri.
Selain faktor pendorong, terdapat juga beberapa faktor yang dapat 
menghambat kegiatan perdagangan internasional, yaitu:
1. kebijakan proteksi,
2. tidak stabilnya kurs mata uang asing,
3. kondisi geopolitik suatu negara,
4. perbedaan kebijakan dalam sistem pembayaran,
5. rendahnya kualitas sumber daya alam dan sumber daya 
manusia. 
Ayo Cari Tahu
Tahukah kalian mengapa kondisi geopolitik suatu negara bisa 
menghambat kegiatan perdagangan internasional? Carilah 
jawabannya dari sumber yang relevan!","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 58, 'id': 'Ekonomi_58'}"
"48   ●   EKONOMI UNTUK SMA/MA KELAS XII
Aktivitas 2
Pendorong dan Penghambat  
Perdagangan Internasional
I. Kerjakan tugas berikut!
Petunjuk Pengerjaan
1. Kerjakan aktivitas berikut ini secara berkelompok!
2. Baca artikel berikut ini dengan saksama!
3. Setelah membaca artikel, kerjakan soal-soal di bawah!
4. Presentasikan hasil diskusi kelompok kalian di depan kelas!
Artikel Perdagangan Internasional
Ketergantungan Dunia pada  
Nikel Indonesia itu Nyata!
NEWS - Wilda Asmarini, CNBC Indonesia
20 Agustus 2021 10:25
Jakarta, CNBC Indonesia - Indonesia patut bersyukur karena 
dilimpahi sejumlah sumber daya energi dan tambang, termasuk 
nikel. Bahkan, “harta karun” nikel Indonesia merupakan terbesar 
dibandingkan negara lainnya. Indonesia memiliki cadangan nikel 
sebesar 72 juta ton Ni (nikel).
Jumlah cadangan tersebut merupakan 52% dari total cadangan 
nikel dunia yang mencapai 139.419.000 ton Ni.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 59, 'id': 'Ekonomi_59'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   49
Data tersebut berdasarkan data Kementerian Energi dan 
Sumber Daya Mineral (ESDM) 2020 dalam booklet  bertajuk “Peluang 
Investasi Nikel Indonesia” yang merupakan hasil olahan data dari 
USGS Januari 2020 dan Badan Geologi 2019.
Besarnya cadangan nikel di Tanah Air ini menjadi salah satu 
pemicu banyak pihak luar melirik nikel Indonesia, termasuk untuk 
berinvestasi di Indonesia. 
Begitu pun dari sisi harga, harga nikel ke depannya dinilai akan 
sangat bergantung pada Indonesia. Pasalnya, fluktuasi harga akan 
bergantung pada suplai dan permintaan. Meskipun harga nikel 
dalam sepekan ini mengalami penurunan, namun rata-rata masih 
berada di sekitar US$ 19.000 per ton.
Steven Brown, konsultan independen di industri pertambangan, 
mengatakan permintaan nikel dunia ke depannya diperkirakan 
meningkat karena adanya transisi ke energi baru terbarukan (EBT) 
seperti peningkatan permintaan kendaraan listrik dan pembangkit 
listrik energi baru terbarukan yang membutuhkan bahan baku 
nikel.
Sementara dari sisi pasokan, peningkatan produksi nikel dunia 
hanya terjadi di Indonesia. Sedangkan pasokan dari luar Indonesia 
mengalami tren penurunan.
Oleh karena itu, tak ayal bila pasokan nikel dunia mengandalkan 
pasokan dari Indonesia.
“Ada banyak forecast terkait harga, saya rasa nggak akan naik 
terlalu jauh dari saat ini karena masih bergantung supply dan 
demand . Yang jelas demand  pasti akan meningkat jauh karena ada 
mobil listrik dan sebagainya, tapi tampaknya suplai juga seimbang 
kalau dilihat terutama dari perkembangan di Indonesia. Suplai bisa","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 60, 'id': 'Ekonomi_60'}"
"50   ●   EKONOMI UNTUK SMA/MA KELAS XII
keep up dengan demand . Tapi itu semua tergantung dari Indonesia,” 
jelasnya kepada CNBC Indonesia, Kamis (19/08/2021).
“Jadi di luar Indonesia sama sekali gak keep up dengan demand.  
Jadi ini semua sangat bergantung pada satu negara (Indonesia),” 
ujarnya.
Dia menjelaskan, dunia kini bergantung pada pasokan nikel 
Indonesia karena sejumlah proyek smelter nikel yang tengah 
dibangun, terutama menggunakan teknologi high pressure acid 
leaching  (HPAL) yang telah diumumkan, terdapat di Indonesia
Adapun produk dari smelter HPAL ini bisa berupa mix sulphide 
precipitate  (MSP) maupun mix hydroxide precipitate  (MHP) yang 
kemudian bisa diolah menjadi nickel sulphate  yang bisa menjadi 
komponen baterai lithium.
Dia mengatakan, pada semester I-2021, pasokan nikel hanya 
bertumbuh di Indonesia, yakni meningkat 320 ribu ton atau naik 
140% secara tahunan (year on year) dibandingkan periode yang 
sama 2020. Jumlah tersebut belum termasuk dari produksi nikel 
PT Vale Indonesia.
Sementara di luar Indonesia secara global, pasokan nikel justru 
menurun 265 ribu ton atau turun 26% dibandingkan periode 
semester I-2020.
Ini menunjukkan pasokan nikel dunia hanya meningkat dari 
Indonesia, sehingga tak ayal bila pasokan nikel dunia bergantung 
pada Indonesia.
“Luar biasa memang. Total produksi nikel meningkat hanya 
karena Indonesia,” ujarnya.
Dia mengatakan, peningkatan pasokan nikel ini terutama dari 
smelter di sejumlah kawasan industri nikel seperti di Morowali,","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 61, 'id': 'Ekonomi_61'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   51
Sulawesi Tengah ada PT Indonesia Morowali Industrial Park 
(IMIP), lalu Weda Bay, Halmahera Tengah, Maluku Utara ada PT 
Indonesia Weda Bay Industrial Park (IWIP), Pulau Obi, Halmahera 
Selatan, Maluku Utara ada Harita Group, serta di Konawe, Sulawesi 
Tenggara terdapat PT Virtue Dragon Nickel Industry (VDNI).
Steven mengatakan, banyak pihak luar berminat untuk 
memperoleh maupun berinvestasi untuk proyek nikel di Indonesia 
karena selain besarnya cadangan bijih nikel di Indonesia, kualitas 
dan ongkos produksi nikel di Tanah Air jauh lebih murah 
dibandingkan di luar negeri.
Sementara di luar negeri, produksi bijih nikel kini lebih sulit 
karena perlu menggali lebih dalam, jumlahnya tak sebanyak di 
Indonesia, dan ongkosnya lebih mahal.
Sumber: 
https://www.cnbcindonesia.com/news/20210820095020-4-269844/ketergantungan-dunia-pada-nikel-indonesia-itu-nyata  
(diakses pada Tanggal 14 Agustus 2022 Pukul 11.00 WIB).
Berdasarkan artikel di atas, berilah tanda centang (✓) jawaban yang 
dianggap benar (B) atau salah (S) pada kolom yang telah disediakan!
No Pernyataan B S
1. Indonesia memiliki cadangan nikel sebesar 72 juta ton 
Ni (nikel) dan merupakan yang terbesar dibandingkan 
dengan negara lain.
2. Besarnya cadangan nikel di Indonesia, menjadi faktor 
utama bagi pihak luar untuk investasi di Indonesia.
3. Adanya peningkatan permintaan nikel karena 
diakibatkan adanya transisi ke energi baru terbarukan 
(EBT) seperti permintaan kendaraan listrik dan 
pembangkit listrik energi baru.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 62, 'id': 'Ekonomi_62'}"
"52   ●   EKONOMI UNTUK SMA/MA KELAS XII
No Pernyataan B S
4. Banyaknya pihak luar yang ingin mendapatkan nikel 
dari Indonesia karena kualitas dan ongkos produksinya 
lebih murah apabila dibandingkan dengan negara lain.
5. Meskipun pasokan nikel di pasar global mengalami 
penurunan, akan tetapi pasokan nikel di Indonesia 
mengalami peningkatan pesat sebesar 140%. Pasokan 
ini salah satunya bersumber dari PT. Vale Indonesia.
II. Jawablah pertanyaan-pertanyaan berikut dengan 
tepat!
1. Mengapa dunia menggantungkan pasokan nikelnya dari Indonesia?
2. Apakah Indonesia mengalami hambatan ketika mengekspor 
nikelnya ke negara lain atau pasar global?
3. Mengapa permintaan terhadap nikel mengalami peningkatan? 
Jelaskan faktor penyebabnya!
4. Bagaimana dampak meningkatnya ekspor nikel bagi neraca 
perdagangan Indonesia? Berikan argumen kalian!
5. Bagaimana upaya yang bisa dilakukan oleh pemerintah supaya 
ketersediaan nikel tetap terjaga?
C. Teori Perdagangan Internasional
Teori perdagangan internasional menjelaskan hubungan perdagangan 
antar negara serta bagaimana dampaknya terhadap perekonomian 
suatu negara. Terdapat empat teori yang menjelaskan teori perdagangan 
internasional, sebagai berikut.
1. Teori merkantilisme.
2. Teori keunggulan mutlak (absolute advantage)  yang dikemukakan 
oleh Adam Smith.
3. Teori keunggulan komparatif (comparative advantage)  yang 
dikemukakan oleh David Ricardo.
4. Teori heckscher-ohlin (HO).","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 63, 'id': 'Ekonomi_63'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   53
Untuk lebih memahami pemahaman kalian tentang teori 
perdagangan internasional, kerjakanlah aktivitas berikut. 
Aktivitas 3
Teori Perdagangan Internasional
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara berkelompok!
2. Cari dari sumber yang relevan terkait materi teori perdagangan 
internasional yang berkembang di dunia!
3. Presentasikan hasil diskusi kelompok kalian di depan kelas!
No.Teori  
Perdagangan 
InternasionalTokoh 
(Tempelkan 
Foto) Teori Kelemahan
1. Teori 
merkantilisme.
2. Keuntungan 
absolut (absolute 
advantage).
3. Keunggulan 
komparatif 
(komparatif 
advantage).
4. Teori heck scher-
ohlin.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 64, 'id': 'Ekonomi_64'}"
"54   ●   EKONOMI UNTUK SMA/MA KELAS XII
D. Kebijakan Perdagangan Internasional
Kebijakan perdagangan internasional merupakan rangkaian kegiatan 
atau kebijakan yang diterapkan oleh pemerintah guna untuk melindungi 
industri dalam negeri atau kepentingan nasional. Kebijakan ini juga 
diterapkan untuk mengatasi berbagai kesulitan atau hambatan yang 
ditemukan di dalam kegiatan perdagangan internasional. Terdapat 
jenis-jenis kebijakan perdagangan internasional, sebagai berikut.
1. Kebijakan Proteksi
Kebijakan ini diterapkan untuk melindungi industri dalam negeri 
agar bisa bersaing dengan produk luar negeri. Adapun jenis kebijakan 
proteksi, sebagai berikut.
a. Kebijakan bea masuk
Pungutan negara atas barang impor yang bertujuan untuk membatasi 
masuknya barang impor dalam rangka melindungi produk dalam 
negeri. Adanya pengenaan bea masuk, akan mengakibatkan harga 
barang menjadi lebih mahal. 
b. Kebijakan tarif
Menurut Undang-Undang Nomor 17 Tahun 2006, tentang perubahan 
Undang-Undang Nomor 10 Tahun 1995 tentang Kepabeanan, tarif 
merupakan klasifikasi barang dan pembebanan bea masuk dan bea 
keluar. Terdapat dua muatan utama tarif, yaitu melalui klasifikasi 
barang dan pembebanan bea masuk atau keluar yang dinyatakan 
dalam bentuk persentase atau nilai mata uang tertentu.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 65, 'id': 'Ekonomi_65'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   55
c. Kebijakan kuota impor
Membatasi jumlah barang yang diimpor atau barang yang diekspor 
dengan tujuan melindungi produk di dalam negeri.
d. Subsidi
Pemberian bantuan kepada pengusaha untuk bisa menekan biaya 
produksi sehingga bisa menetapkan harga yang bersaing.
e. Dumping
Menjual barang dengan harga yang murah ke negara lain dan menjual 
harga yang tinggi di dalam negeri.
f. Larangan impor
Adanya larangan masuknya barang tertentu dari negara lain karena 
ingin melindungi industri dalam negeri.
g. Larangan ekspor
Larangan untuk mengekspor sejumlah barang tertentu ke negara lain 
dengan berbagai pertimbangan.
h. Diskriminasi harga
Memberlakukan harga yang berbeda untuk satu negara dengan negara 
lain.
Lalu, kebijakan proteksi apa yang sudah pernah diterapkan di 
Indonesia? Untuk menambah pengetahuan kalian, silakan kerjakan 
aktivitas berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 66, 'id': 'Ekonomi_66'}"
"56   ●   EKONOMI UNTUK SMA/MA KELAS XII
Aktivitas 4
Jenis Kebijakan Proteksi Indonesia
Petunjuk Pengerjaan
1. Kerjakan aktivitas ini secara berkelompok!
2. Identifikasi jenis kebijakan proteksi dalam kegiatan perdagangan 
internasional yang pernah diterapkan Indonesia dalam kurun 5 
tahun terakhir!
3. Carilah dari sumber yang relevan dan jangan lupa untuk 
mencantumkan sumbernya!
4. Presentasikan hasil diskusi kelompok kalian di depan kelas!
No. Jenis KebijakanTahun 
BerlakuTujuan Penerapan 
KebijakanHasil Penerapan 
Kebijakan
2. Kebijakan Perdagangan Bebas
Kebijakan perdagangan bebas atau yang dikenal dengan free trade policy 
merupakan penghapusan kebijakan atau menghilangkan hambatan-
hambatan yang biasanya berlaku di dalam suatu perdagangan 
internasional. Dengan diberlakukannya kebijakan perdagangan bebas, 
tidak akan ditemukan lagi pengenaan tarif, pembatasan kuota, dan 
lain-lain. Adapun manfaat diberlakukannya kebijakan perdagangan 
bebas, sebagai berikut.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 67, 'id': 'Ekonomi_67'}"
"BAB 2 — EKONOMI INTERNASIONAL   ●   57
a. Konsumen memiliki banyak pilihan barang atau produk di pasaran 
dengan harga yang murah dan berkualitas.
b. Terciptanya kualitas produk dan teknologi modern sehingga 
mampu bersaing.
c. Setiap negara akan berlomba-lomba untuk mengefisienkan biaya 
produksi.
d. Mobilitas atau arus pertukaran sumber daya manusia dan modal 
semakin meningkat.
Kebijakan perdagangan bebas juga bisa memberikan dampak 
negatif apabila negara tersebut tidak bisa bersaing dengan negara lain 
dan memiliki ketergantungan yang tinggi terhadap negara lain.
Untuk menambah pemahaman kalian tentang penerapan kebijakan 
perdagangan internasional, kerjakanlah aktivitas berikut! 
Aktivitas 5
Dampak Penerapan Kebijakan 
Perdagangan Internasional
Petunjuk Pengerjaan
1. Lengkapilah tabel di bawah!
2. Kerjakan aktivitas ini secara berpasangan!
3. Perhatikan masing-masing pernyataan, analisis dampak yang 
ditimbulkan dari setiap masalah tersebut!
4. Bagaimana dampaknya terhadap hambatan perdagangan?
5. Bagaimana dampaknya terhadap perubahan harga?
6. Bagaimana pengaruhnya terhadap tingkat ketergantungan negara 
lain?
7. Bagaimana dampaknya terhadap ketersediaan jumlah barang?","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 68, 'id': 'Ekonomi_68'}"
"58   ●   EKONOMI UNTUK SMA/MA KELAS XII
No. PernyataanDampak
Hambatan 
PerdaganganPerubahan 
HargaPerubahan 
KetergantunganPerubahan 
Ketersediaan 
Jumlah Barang
1. Amerika Serikat menaikkan tarif 
impor jam tangan dari negara lain.
2. Indonesia melarang ekspor 
minyak sawit ke beberapa negara.
3. Kawasan ASEAN menerapkan 
kebijakan perdagangan bebas, 
salah satunya dengan menghapus 
tarif sejumlah barang.
4. Taiwan memberlakukan kebijakan 
penurunan tarif untuk barang 
impor buatan Amerika.","{'source': '../data/raw\\Ekonomi_BS_KLS_XII.pdf', 'page': 69, 'id': 'Ekonomi_69'}"
