text,metadata
"118
Geografi untuk SMA/MA Kelas XII
faktor keberhasilan dalam melaksanakan tugasnya. Upaya penguatan dan 
pendampingan kepada pengelola WKSBM dilaksanakan oleh dinas sosial 
dan kelurahan secara berkelanjutan sebagai pembina fungsional dan teknis 
kegiatan WKSBM (Dinsos, 2019).
Salah satu implementasi WKSBM ini ada di Desa Jetis, Saptosari, 
Gunungkidul, Yogyakarta. Salah satu bentuk kegiatan WKSBM yang diusung 
oleh Dinas Sosial DIY adalah pengumpulan beras. Kegiatan pengumpulan 
beras ini dilakukan hampir setiap bulan dari masing-masing RT setiap ada 
pertemuan, misalnya rapat atau arisan. Beras yang dikumpulkan tersebut 
akan dibagi di setiap minggu awal bulan kepada lansia yang berhak menerima 
dan membutuhkan. Jumlah pendistribusian beras yang dilakukan WKSBM 
ini berjumlah 2,5 kg beras yang diberikan minimal setiap dua bulan sekali. 
Pembagian beras dilakukan secara bertahap, tetapi mengutamakan 25 orang 
setiap pembagian beras (Sumariyanti, 2017). 
Beralih pada pembangunan yang berpusat pada masyarakat yang 
diupayakan oleh United Nations Development Programme (UNDP). Salah 
satu elemen pekerjaan tata kelola UNDP ialah memastikan bahwa suara dan 
kebutuhan masyarakat biasa didengar dan diperhatikan, terutama mereka 
yang termasuk dalam kelompok yang terpinggirkan atau rentan. Misalnya, di 
negara Laos, Kementerian Informasi dan Kebudayaan bekerja sama dengan 
UNDP. Kerja sama ini untuk mendirikan stasiun radio komunitas pertama di 
negara itu di distrik Khoun yang mengudara dalam tiga bahasa yang digunakan 
oleh kelompok etnis yang berbeda. (UNDP, 2011) 
Stasiun radio Khoun menyiarkan pengumuman layanan masyarakat dan 
program tentang berbagai masalah sosial seperti kesehatan, pendidikan dan 
pekerjaan, atau topik keselamatan seperti persenjataan. Akibatnya, distrik 
tersebut mengalami tingkat vaksinasi yang lebih tinggi, lebih banyak kelahiran 
dengan bantuan medis, dan adopsi metode pertanian baru dan lebih baik. 
Pemerintah sekarang berencana untuk mereplikasi stasiun radio komunitas 
serupa di masing-masing 47 kabupaten termiskin di Laos dan telah meminta 
bantuan UNDP. Sementara itu, UNDP telah mendanai dua stasiun baru di 
tenggara negara itu dengan rencana untuk mendukung empat stasiun lagi 
(UNDP, 2011).","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 129, 'id': 'Geografi_129'}"
"Bab 2 - Pembangunan Wilayah, Revolusi Industri, dan 
Pengaruhnya terhadap Ruang Muka Bumi dan Kesejahteraan
119
Ayo, Berdiskusi!
Agar pembangunan suatu wilayah secara ekonomi dapat tumbuh optimal 
dengan lingkungan yang terjaga kelestariannya, ada beberapa pendekatan 
pembangunan yang dapat dipilih. Diskusikan secara berkelompok atau 
berpasangan tentang permasalahan berikut. 
1. Pendekatan mana yang perlu dipilih atau digunakan? 
2. Mengapa pendekatan tersebut dipilih?  
4. Indikator Keberhasilan Pembangunan
Indikator keberhasilan pembangunan sangat penting kalian ketahui sebagai 
warga negara. Secara kuantitatif, tolok ukur keberhasilan pembangunan 
adalah peningkatan pertumbuhan ekonomi. Namun, pada hakikatnya 
keberhasilan pembangunan dapat diatur dengan beberapa indikator selain 
indikator ekonomi. Berikut akan dijabarkan indikator-indikator keberhasilan 
pembangunan.
a. Pertumbuhan Ekonomi
Sebuah paradigma pembangunan yang berkembang saat ini ialah pertumbuhan 
ekonomi. Jika pertumbuhan ekonomi dalam suatu negara dapat dikatakan 
maju atau meningkat, pembangunan yang dilakukan oleh negara tersebut 
dapat dikatakan berhasil (Fitriyani & Rasaili, n.d.). Aspek yang diukur dalam 
pertumbuhan ekonomi ialah produktivitas masyarakat ataupun produktivitas 
negara setiap tahunnya yang diukur dengan besarnya Gross National Product 
(GNP) negara yang bersangkutan.
GNP mengukur hasil produksi keseluruhan dari suatu negara yang jumlah 
penduduk setiap negara berbeda-beda. Agar dapat membandingkan keadaan 
pertumbuhan ekonomi suatu negara dengan negara lainnya, digunakan 
income per kapita (GNP dibagi dengan jumlah penduduk) (Fuady, 2013). 
Dengan menggunakan cara tersebut, dapat dilihat seberapa besar produksi 
atau pendapatan rata-rata setiap orang. 
Indikator pertumbuhan ekonomi tersebut merupakan bagian 
kesejahteraan manusia yang dapat diukur sehingga dapat menggambarkan 
kesejahteraan dan kemakmuran masyarakat dalam suatu negara. Namun, 
timbul kelemahan dalam pendekatan per kapita karena pendekatan ini 
mengabaikan adanya perbedaan karakteristik antarnegara, seperti struktur 
umur penduduk, perbedaan nilai tukar satu mata uang terhadap mata uang 
yang lain, distribusi pendapatan masyarakat, dan kondisi sosial budaya.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 130, 'id': 'Geografi_130'}"
"120
Geografi untuk SMA/MA Kelas XII
b. Pemerataan Distribusi Pendapatan (Rasio Gini)
Rasio Gini digunakan sebagai salah satu cara mengukur keberhasilan 
pembangunan. Menurut Todaro (dalam Fuady, 2013), rasio Gini adalah 
sebuah ukuran ketimpangan pendapatan atau kesejahteraan keseluruhan 
yang angkanya berkisar antara nol (pemerataan sempurna) sampai satu 
(ketimpangan sempurna). Jika rasio Gini melampaui angka 0,5, artinya 
ketimpangan pendapatan atau kesejahteraan sudah masuk kategori buruk 
dan mudah menimbulkan masalah sosial.
Gambar 2.10 Perkembangan Rasio Gini Indonesia Periode Maret 2019 – Maret 2022
Sumber: Publikasi Badan Pusat Statistik 15 Juli 2022","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 131, 'id': 'Geografi_131'}"
"Bab 2 - Pembangunan Wilayah, Revolusi Industri, dan 
Pengaruhnya terhadap Ruang Muka Bumi dan Kesejahteraan
121Ketimpangan distribusi pendapatan dapat terjadi saat terdapat sekat 
antara masyarakat kaya dengan masyarakat miskin yang semakin melebar. 
Segelintir orang hidup kaya raya di mana-mana, tetapi masih banyak pula 
orang yang hidup dalam garis kemiskinan, kesehatan buruk, kekurangan 
gizi, dan sebagainya. Maka dari itu, mulai muncul pandangan bahwa tujuan 
utama dari proses pembangunan bukan lagi menitikberatkan pada aspek 
pertumbuhan ekonomi yang tinggi, tetapi bagaimana mengurangi angka 
kemiskinan serta ketimpangan (Arsyad, 2020).
c. Indeks Kualitas Hidup (IKH)
Indeks kualitas hidup (physical quality of life index) adalah satu indikator 
alternatif dalam mengukur kinerja pembangunan suatu negara. Ada tiga 
indikator yang dijadikan acuan IKH, yaitu tingkat harapan hidup pada usia 
satu tahun (life expectancy at age), tingkat kematian bayi, dan tingkat melek 
huruf (literacy) (Arsyad, 2020). Di dalam indeks ini, angka rata-rata harapan 
hidup dan angka kematian bayi dapat menggambarkan status gizi ibu dan 
anak, derajat kesehatan, serta lingkungan keluarga yang langsung berasosiasi 
dengan kesejahteraan keluarga. Pendidikan yang diukur dengan angka melek 
huruf bisa menggambarkan jumlah penduduk yang mendapatkan akses 
pendidikan sebagai hasil pembangunan.
Masing-masing indikator tersebut mengukur kinerja pembangunan suatu 
negara berdasarkan skala 1 sampai 100. Angka 1 artinya kinerja pembangunan 
terburuk dan angka 100 untuk kinerja pembangunan yang terbaik (Fuady, 
2013). IKH digunakan untuk mengukur kesejahteraan dan kemakmuran 
masyarakat.
Demogr afi dan Urbanisasi
Indonesia  2010–2045Pertumbuhan penduduk mendorong urbanisasi dan 
tumbuhnya kota k ecil dan sedang di seluruh indonesia.
Berdasarkan sensus penduduk 2010 (SP2010) masyar akat 
      yang tinggal di perkotaan menjadi 72,8% pada tahun 
             2045. Sedangkan menurut  Survei Penduduk Antar 
                   Sensus 2015 (SUP AS 2015) menjadi 75,5% .
Jumlah Lansia (65+)
2010                   11,9 Jt
2045  SP 2010        42,8 Jt
           SUP AS 2015 44,9 Jt
Harapan Hidup
2010                   69,8 Th
2045  SP 2010        72,8 Th
           SUP AS 2015 75,5 ThJumlah Penduduk
2010                   238,5 Jt
2045  SP 2010        318,7 Jt
           SUP AS 2015 318,9 Jt
Jumlah Lansia (65+)
2010                   49,9%
2045  SP 2010        69,1%
           SUP AS 2015 72,8%
Sumber: K ementrian PPN/Bappenas, SP2010, SUP AS 2015      Pr oduksi 28 Mei 2019
Gambar 2.11 Demografi dan Urbanisasi Indonesia 2010-2045","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 132, 'id': 'Geografi_132'}"
"122
Geografi untuk SMA/MA Kelas XII
Terapkan Konsep Lakukan kegiatan belajar sebagai berikut.
Amati pembangunan nasional dan daerah kabupaten/kota kalian. Bagaimana 
tingkat keberhasilan pembangunan nasional atau daerah tempat tinggal kalian 
jika dilihat dari beberapa jenis indikator keberhasilan pembangunan? Berikan 
argumentasinya. 
5. Dampak Pembangunan Wilayah terhadap Perubahan 
Ruang Muka Bumi
a. Perubahan Muka Bumi sebagai Dampak Pembangunan 
Pembangunan merupakan perubahan fisik untuk memenuhi kebutuhan 
hidup penduduk. Ada berbagai jenis perubahan fisik alam yang harus diubah 
agar dapat berfungsi secara lebih optimal dalam memenuhi fungsinya. 
Sebagai contoh pembangunan Bendungan Sutami di Malang, Jawa Timur. 
Pembangunan bendungan tersebut mengubah kenampakan Sungai Brantas 
menjadi bendungan. Jika semula bentuk muka bumi di wilayah tersebut 
berupa Sungai Brantas yang curam, kini penampakan itu berubah menjadi 
bendungan dengan hamparan air yang luas dengan multifungsi, sebagai 
penyedia air untuk pertanian, energi listrik, bahkan pariwisata. Fenomena 
yang sama banyak dijumpai di wilayah lain di Indonesia, seperti Bendungan 
Jatiluhur di Jawa Barat, Bendungan Gajah Mungkur di Jawa Tengah, Bendungan 
Asahan di Sumatra yang diikuti perubahan-perubahan bentuk di muka bumi.
Tidak hanya pembangunan bendungan yang mengubah bentuk muka 
bumi. Ada pembangunan lain yang telah mengubah muka bumi. Pembangunan 
kawasan industri yang terjadi di banyak tempat. Di Jawa Timur, pembangunan 
kawasan industri di Mojokerto telah mengubah kawasan pertanian menjadi 
kawasan industri. Hal serupa juga terjadi di tempat yang lain. 
Gambar 2.12 
Tompahnya 
minyak ke laut
Sumber:  Freepik.
com/@uiinternational 
(2022)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 133, 'id': 'Geografi_133'}"
"Bab 2 - Pembangunan Wilayah, Revolusi Industri, dan 
Pengaruhnya terhadap Ruang Muka Bumi dan Kesejahteraan
123b. Perubahan Muka Bumi sebagai Dampak Interaksi Antarruang 
Dewasa ini pemerintah gencar melakukan pembangunan infrastruktur 
jalan. Tidak hanya pembangunan jalan tol, tetapi juga jalan-jalan umum 
yang menghubungkan antar desa, desa dengan kota, antarkota, dan bahkan 
antarprovinsi. Misalnya Jalan Tol Trans-Jawa telah menghubungkan banyak 
daerah di Pulau Jawa, dari wilayah barat hingga timur. Demikian pula 
perbaikan kualitas dan pelebaran jalan-jalan umum yang menghubungkan 
wilayah pedesaan maupun perkotaan.
Pembangunan infrastruktur jalan tersebut telah meningkatkan mobilitas 
penduduk antarwilayah. Jumlah penduduk yang bepergian untuk kegiatan 
bisnis atau sekedar berkunjung mengalami peningkatan secara drastis, 
bahkan sering menimbulkan kemacetan. Aktivitas antar wilayah yang 
semakin meningkat tersebut dapat berdampak positif tumbuhnya aktivitas 
ekonomi industri dalam skala besar maupun kecil yang mengubah bentuk 
muka bumi. Area-area yang semula berupa pertanian dapat berubah menjadi 
area industri, bisnis ekonomi, maupun pemukiman penduduk.
Banyak area di suatu wilayah telah tumbuh berubah dari bentuk 
asalnya sebagai dampak dari interaksi antarruang. Banyak area di wilayah 
pedesaan berubah bentuknya menjadi area bisnis, aktivitas perdagangan, 
atau industri. Sebagai contoh pembangunan Jembatan Nasional Suramadu. 
Jembatan ini menjadi sarana mobilitas penduduk yang besar, terutama hari-
hari raya. Aktivitas penduduk melewati jembatan tersebut telah mengubah 
area-area sekitarnya di Madura berubah menjadi area perdagangan dari area 
pertanian. Demikian pula pembangunan Jalan Tol Trans-Jawa (1.056,38 km), 
Tol Jabodetabek (298,71 km), Tol Trans-Sumatera (684,5 km), dan lain-lain. 
Pembangunan jalan cepat tersebut telah diikuti perubahan bentuk muka bumi 
sebagai akibat timbulnya aktivitas ekonomi penduduk.
Gambar 2.13 
Mudik di 
Jembatan 
Suramadu
Sumber: Antara Foto/Moch 
Asim (2009)","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 134, 'id': 'Geografi_134'}"
"124
Geografi untuk SMA/MA Kelas XII
c. Perubahan Muka Bumi sebagai Dampak Bencana 
Bumi akan selalu mengalami perubahan setiap waktu. Perubahan ini diakibatkan 
faktor alam ataupun faktor manusia. Faktor alam seperti fenomena pergerakan 
lempeng, gunung meletus, tsunami, gempa, curah hujan yang tinggi, longsor, 
dan lain-lain. Adapun faktor manusia seperti adanya pembangunan yang tidak 
mempertimbangkan kondisi alam, pemanfaatan sumber daya berlebihan, dan 
lain-lain. Kedua faktor ini sangat berpengaruh terhadap perubahan muka bumi. 
Perubahan muka bumi yang diakibatkan oleh faktor alam juga menjadi 
ancaman bencana besar bagi Indonesia. Tingginya risiko bencana ini menjadikan 
aksi pengurangan risiko bencana sebagai salah satu prioritas pembangunan. 
Upaya penanggulangan bencana merupakan tantangan dan tanggung jawab 
besar yang harus digerakkan dengan strategi yang terstruktur, sistematis, terukur, 
dan berkelanjutan. Strategi penanggulangan bencana dimulai dari penerapan 
sistem peringatan dini dengan teknologi tepat guna, penilaian dan pemetaan 
risiko bencana untuk menentukan wilayah prioritas penanganan dan berisiko 
tinggi (Agung, 2018).
Tantangan besar bagi negara kita untuk dapat mencapai pembangunan di 
samping tingginya risiko bencana. Risiko ini dilihat dari kondisi Indonesia yang 
memiliki 317 daerah rawan banjir tinggi, 127 gunung berapi aktif, 3 lempeng aktif, dan 
lain-lain. Lalu, bagaimana Indonesia mengambil kebijakan untuk pembangunan?
Negara kita berupaya untuk meningkatkan ketahanannya terhadap 
bencana. Indonesia Multi Donor Fund Facility for Disaster Recovery (IMDFF-DR) 
merupakan salah satu aksi nyata yang telah diupayakan. IMDFF-DR didirikan 
untuk melengkapi program penanggulangan bencana pemerintah pada tahun 
2009. Upaya ini untuk pemulihan mata pencaharian masyarakat, mendukung 
pembangunan kembali ekonomi daerah, memperkuat ketahanan individu 
terhadap bencana di masa depan, dan rekonstruksi pemukiman (Vun et al., 2018).
Keberhasilan pembangunan di Indonesia juga terletak pada pendekatan 
yang digunakan. Fokus pendekatan ini berada pada komunitas dan masyarakat 
lokal untuk proses pembangunan kembali. Keberhasilan ini dilihat dari upaya 
pemulihan di Jawa pasca gempa bumi tahun 2006 di Yogyakarta, di Nias dan Aceh 
setelah tsunami Samudra Hindia 2004, dan di Pangandaran pasca tsunami. Bahkan 
Bank Dunia juga ikut membantu dalam proses rekonstruksi permukiman berbasis 
masyarakat ini (Vun et al., 2018). Bencana-bencana alam tersebut telah turut 
mengubah bentuk muka bumi dari bentuk asalnya. Misalnya peristiwa gempa 
bumi di Palu. Peristiwa itu telah mengubah kenampakan muka bumi di Palu.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 135, 'id': 'Geografi_135'}"
"Bab 2 - Pembangunan Wilayah, Revolusi Industri, dan 
Pengaruhnya terhadap Ruang Muka Bumi dan Kesejahteraan
125
Pembangunan & Indikator
Kesejahter aan Rakyat
Pembangunan adalah upaya seca ra sadar dari manusia untuk
memanfaatkan lingkungan dalam usaha memenuhi kebutuhan
hidupnya. Dengan adanya pembangunan, kehidupan dan 
kesejahteraan manusia dapat meningkat.
- Pengendalian per tumbuhan penduduk dan kualitas sumber
  daya manusi a
- Pemelihar aan daya dukung lingkungan
- Pengendalian ekosistem dan jenis spesies sebagai sumber
  daya bagi pembanguna n
- Pengembangan Industri
- Mengantisipasi krisis energi sebagai penopang utama
  industrialisasiTujuan Pembanguna n
Pembangunan berorientasi pada
kualitas sumber daya manusia 
danbukan pembangunan 
infrastruktur semata, 
bertujuan agar berdampak
lebih besar mendorong 
kesejahteraan penduduk  
secar a keseluruhan .Pembanguna n
Berwawasan
Kependudukan
Pembanguna n
Berwawasan
LingkunganHakikat pembangunan berwawasan
lingkungan adalah: inventarisasi dan 
rehabilitasi sumber daya alam, 
pemanfaatan teknologi yang
memadai, ser ta pendayagunaan  
wilayah dengantidak merusak 
lingkungan hidup.
Pembangunan berkelanjutan 
berawaldari K onverensi di  
Rio de Jenair o (1992) .
Pembangunan berorientasi  
pada pemenuhan kebutuhan 
hidup masa sekar ang sekaligus 
kebutuhan hidup generasi masa  
depan. Hal penting yang perlu 
diperhatikan meliputi tiga aspek:
Kesejahter aan 
ekonomi
Keadilan 
sosialPelestarian
lingkunganParadigma Pembangunan Wilaya h
Paradigma baru pembangunan berfokus pada pengembangan
ekonomi wilayah yang berorientasi pada tiga aspek, yaitu:
Pertumbuhan
(eficiency)Peme rataan
(equity )
Keberkelanjuta n
(sustainability )
Indikat or Kesejahter aan Rakyat
Berdasarkan data 2019–2021
Kependudukan
Populas i
1.276,36 Juta jiwa
Sex r atio 101,4%
Dependency r atio 45%Laju per tumbuhan 0,98
Kepadatan 142 jiwa/km
Jumlah kelahir an
(Fertilitas) 4,4 juta jiwa
Kesehatan dan Gizi
Angka k ematian tinggi akibat Pandemi Covid-19
1.682.500 juta jiwa,  fasilitas dan tenaga kesehatan
masih kur ang mencukupi. Status kecukupan gizi balita
melalui pemenuhan ASI 95% . Imunisasi dasar lengkap
sebesar 57,17%
Pendidikan
Angka Melek Huruf (AHM) 96%
Angka Pa rtisipasi Sekolah (APS) 72–99 %
Taraf Hidup & Pola Konsumsi
Pengelua ran Perkapita 1,225 Juta
Indeks Gini (K esenjangan Pendapatan) 0,381
Konsumsi perkapita/hari: 2152 kkal (energi) & 62 gr am
(protein). (Standar k ecukupan gizi WNPG XI adalah 2100 kkal  
& 57 gr am perkapita perhari)
Ketenagakerjaan
Tingkat Pa rtisipasi Angkatan Kerja (T PAK) 2021
68,08%
Perumahan & Lingkungan
Fisik bangunan layak tinggal 95–99%, ruma h
kepemilikan sendiri 80%, lingkungan sehat 49–90%
Kemiskinan
Jumlah penduduk miskin 10% (27,54 juta jiwa)
(indikator kemampuan memenuhi kebutuhan dasar
rumah tangga)
Sosial Lainny a
Adanya perubahan gaya hidup berbasis teknolog i
terutama di bidang telekomunikasi dan tr anspor tasi,
juga perubahan pola pikir yang semakin majuPembanguna n
Berk elanjutanBentuk Pembangunan
SusuBiskuit
01
NO POVE RTY02
ZERO HUNGER03
GOOD HEAL TH 
AND WELL-BEING04
QUALITY EDUC ATION05
GENDER EQUALITY
06
CLEAN WATER 
AND SANI TATION07
AFFORDABLE 
AND CLEAN ENERGY08
DECEN T WORK AND 
ECONOMIC GROWTH09
INDUST RY, INNO VATION 
AND INFRASTRUC TURE10
REDUCED 
INEQU ALITIES
11
SUS TAINABLE CI TIES  
AND COMMUNI TIES12
RESPONSIBLE 
CONSUMPTION AND 
PRODUC TION13
CLIM ATE AC TION14
LIFE BE LOW WA TER15
LIFE ON LAND
16
 PEAC E, JUSTICE AND 
STRONG INST ITUTIONS17
PARTNERSHIPS  
FOR THE GOAL S
Pelest a
K
eadilan
Sumber: jdih.k emenk eu.go.id
https://r epository .ipb.ac.id
https://sdgs.un.org/goals/bps.go.id
https://eprints.untirta.ac.id
Gambar 2.14 Pembangunan dan indikator kesejahteraan rakyat","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 136, 'id': 'Geografi_136'}"
"126
Geografi untuk SMA/MA Kelas XII
Ayo, Berdiskusi!
Pembangunan memiliki dampak terhadap perubahan ruang muka bumi, 
seperti perubahan pengunaan lahan. Diskusikan secara berkelompok 
pengaruh pembangunan jalan terhadap perubahan penggunaan lahan di 
daerah dimana kalian tinggal.  
B. Revolusi Industri 4.0 dan Masyarakat 5.0
1. Pembangunan Era Revolusi Industri 4.0 
Industrialisasi merupakan suatu proses pembangunan dengan perubahan 
struktural. Sumber produktivitas, pertumbuhan output , serta lapangan 
kerja yang beralih dari pertanian ke industri. Perubahan teknologi ini 
memperkenalkan cara baru untuk bekerja dan hidup untuk mengubah 
masyarakat secara mendasar. Peningkatan produktivitas dan output  dalam 
industri telah menjadi alat pendorong utama pertumbuhan ekonomi dan 
peningkatan pendapatan nasional serta pendapatan per kapita, yang 
menyediakan pasar besar untuk produk industri.
Pembangunan industri bergerak dengan melepaskan kinerja ekonomi yang 
dinamis dan kompetitif untuk menghasilkan keseimbangan antara pendapatan 
dan lapangan kerja serta memfasilitasi perdagangan internasional dan 
meningkatkan efisiensi sumber daya. Dalam menentukan tujuan pembangunan 
sektor industri jangka panjang, tidak hanya ditujukan untuk mengatasi 
permasalahan dan kelemahan di sektor industri saja, tetapi juga harus mengatasi 
permasalahan nasional.
Pembangunan industri merupakan salah satu pilar pembangunan 
perekonomian nasional yang diarahkan dengan menerapkan prinsip-
prinsip pembangunan industri berkelanjutan yang didasarkan pada 
aspek pembangunan ekonomi, sosial, dan lingkungan hidup. Definisi dari 
pembangunan industri sendiri adalah proses pembangunan dan pertumbuhan 
industri dalam perekonomian menggunakan teknologi baru untuk membuat 
pekerjaan menjadi lebih mudah, lebih cepat, dan lebih baik sehingga mampu 
meningkatkan output  bisnis dan peningkatan keuntungan (Migo, 2021).
Kemunculan pembangunan yang bergerak di sektor industri tidak terlepas 
dari peristiwa revolusi industri yang terjadi berpuluh-puluh tahun lalu. Sejarah 
yang mengubah kehidupan agraris beralih pada industri dan manufaktur.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 137, 'id': 'Geografi_137'}"
"Bab 2 - Pembangunan Wilayah, Revolusi Industri, dan 
Pengaruhnya terhadap Ruang Muka Bumi dan Kesejahteraan
127Dalam sejarah modern, proses perubahan dari ekonomi agraris dan kerajinan 
menjadi ekonomi yang didominasi oleh industri dan manufaktur mesin. Proses 
ini dimulai di Inggris pada abad ke-18, kemudian menyebar ke berbagai negara.
a. Revolusi Industri 1.0
Istilah revolusi industri pertama kali dipopulerkan oleh sejarawan ekonomi 
Inggris bernama Arnold Toynbee (1852–1883) untuk menggambarkan 
perkembangan ekonomi Inggris dari tahun 1760 hingga 1840. 
Gambar 2.15 Industri di Era 
Revolusi 1.0
Sumber: id.wikipedia.org/Chris Allen 
(2008)
Gambar 2.16 Pabrik Mobil Ford
Sumber: The Henry Ford.org
Secara spesifik terdapat tiga faktor penting yang 
mendorong revolusi 1.0, yakni revolusi pertanian, 
peningkatan populasi, dan keunggulan Inggris Raya. 
Revolusi industri menganggap era waktu sangat 
penting karena teknik pertanian yang lebih baik, 
pertumbuhan populasi, dan keunggulan Inggris 
Raya yang memengaruhi negara-negara di seluruh 
dunia. Revolusi pertama menjadi revolusi yang 
paling sering dibicarakan karena penemuan mesin 
uap sebagai pengganti tenaga manusia dan hewan 
dalam melakukan pekerjaan berat. Tenaga lain 
yang sering digunakan adalah tenaga air dan tenaga 
angin yang tidak bisa digunakan kapan saja. Maka 
penemuan mesin uap menjadi revolusi baru yang 
dapat menggantikan tenaga manusia dan dua tenaga 
alam yang terbatas (Fajariah & Suryo, 2020).
b. Revolusi Industri 2.0
Revolusi 2.0 tidak begitu banyak dibicarakan seperti 
halnya Revolusi Industri 1.0. Revolusi industri 
kedua ini terjadi pada abad 20 awal. Sebelum 
adanya Revolusi Industri 2.0, proses produksi 
tenaga manusia tidak lagi diperlukan.
Pekerjaan di pabrik pada umumnya sudah 
menggunakan tenaga mesin uap, bahkan 
digantikan dengan tenaga listrik. Namun, kendala 
lain ditemukan dalam proses produksi, khususnya 
dalam hal transportasi (mobil) untuk mengangkut 
barang di dalam pabrik yang luas.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 138, 'id': 'Geografi_138'}"
"128
Geografi untuk SMA/MA Kelas XII
Sebelum revolusi 2.0, proses perakitan mobil harus dilakukan di satu 
tempat yang sama untuk menghindari proses transportasi dari tempat spare 
part satu ke tempat spare part lainnya. Hingga akhirnya pada tahun 1913, 
revolusi 2.0 dimulai dengan menciptakan “lini produksi” atau assembly 
line yang menggunakan “ban berjalan” atau conveyor belt di tahun 1913. 
Munculnya lini produksi membuat proses produksi mengalami perubahan 
total. Jika sebelumnya satu tukang harus diajarkan merakit semua bagian 
mobil, tugas perakitan dilakukan dengan satu tukang mengurus satu bagian 
saja, seperti pemasangan ban (Binus University, 2019). 
c. Revolusi Industri 3.0
Bila pada revolusi pertama pemicu perubahan ialah ditemukannya mesin 
uap, revolusi kedua dengan ditemukannya ban berjalan dan listrik, revolusi 
ketiga ialah dari sisi manusianya. Penemuan baru dalam revolusi ketiga 
ini ialah ditemukannya mesin yang dapat bergerak, yang dapat berpikir 
secara otomatis: komputer dan robot. Pada masa ini, dunia mulai bergerak 
dengan memasuki era digitalisasi, yang sebagian pekerjaan atau aktivitas 
yang sebelumnya hanya dapat dilakukan oleh manusia (menghitung atau 
menyimpan hal penting seperti dokumen), dapat dilakukan oleh komputer. 
Perubahan lain bergerak tidak hanya mengenai revolusi di sektor industri 
saja, tetapi juga di bidang informasi.
Apabila dilihat dari sisi positifnya, kemajuan teknologi digital dapat 
mempermudah pekerjaan manusia. Sisi positif ini dapat mengembangkan 
potensi terbesar manusia yang sesungguhnya agar lebih dioptimalkan, seperti 
berpikir, memimpin, dan menciptakan karya. Perkembangan komputer juga 
semakin cepat setelah adanya perang dunia kedua. Komputer yang dulunya 
memiliki ukuran hampir sebesar ruangan, terus mengalami perubahan dengan 
ukuran yang lebih kecil dan memiliki fungsi yang semakin baik. Hingga saat 
ini fungsi dari komputer tersebut hanyalah sebagai salah satu perangkat dan 
manusia mulai menjelajahi era revolusi industri baru, yaitu Revolusi Industri 
4.0.
d. Revolusi Industri 4.0
Revolusi keempat mulai dicetuskan pertama kali pada tahun 2011 dalam 
acara Hannover Trade Fair, oleh sekelompok perwakilan ahli dari berbagai 
bidang asal Jerman. Melalui pertemuan itu dipaparkan bahwa industri telah 
memasuki babak baru, inovasi baru dengan proses produksi akan berubah 
semakin pesat.","{'source': '../data/raw\\Geografi_BS_KLS_XII.pdf', 'page': 139, 'id': 'Geografi_139'}"
