text,metadata
"Suhario Padmodiwiryo  21
Sukarno  vii, 11, 12, 13, 20, 26, 38, 
41, 51, 52, 53, 57, 67, 82, 85, 
86, 91, 92, 96, 99, 100, 102, 
104, 107, 109, 110, 111, 112, 
113, 114, 115, 117, 120, 121, 
125, 128, 137, 191, 192, 193, 
196
Sulianti Saroso  125, 128, 129, 138, 
189
Sumolangu  89
Supersemar  vii, 112, 113, 114, 191Suprapto  10Surabaya  19, 21, 25, 26, 27, 60, 223, 
224, 225
Surakarta  19, 217, 220, 222Suriah  43Susanto Tirtoprodjo  37Susilo Bambang Yudhoyono  144, 
151, 152, 155, 162, 168, 171, 
173, 176, 183, 197
Susilo Bambang Yudhoyono (SBY)  
183
Syafruddin Prawiranegara  42, 131
T
Tabanan  29
Taiwan  92Tentara Keamanan Rakyat (TKR)  
13, 25
Thanat Khoman  118
Timor Timur  163, 164, 165, 170TNI  64Transmigrasi  125, 128, 189, 194
Tritura  140
Tsunami  ix, 176, 178, 195, 196, 197Tun Abdul Razak  118
U
Uni Soviet  75, 76, 77, 80, 92United Nations Commission for 
Indonesia (UNCI)  43, 49, 50
USS Renville  38
V
van Mook  63
W
Wahid Hasyim  94Westerling  30, 31, 33Winston Churchill  7
Wiranto  168
Wongsonegoro  24, 94
194","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 221, 'id': 'Sejarah_221'}"
"Y
Yaman  43
Yogyakarta  18, 19, 35, 36, 38, 42, 
43, 44, 45, 50, 51, 54, 55, 59, 
60, 61, 64, 87, 127, 152, 176, 
185, 188, 189, 193, 194, 195, 
196, 200, 220, 222, 224, 225, 
228, 229
Yugoslavia  78
195","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 222, 'id': 'Sejarah_222'}"
"Daftar Pustaka
A’la dan AbD. (2000). “Merajut Kembali Persatuan Bangsa”. Koran Kompas. 
Terbit 3 Agustus 2000.
Abdullah, T. & Lapian, A.B. (Eds). (2012). Indonesia dalam Arus Sejarah Jilid 
7: Pascarevolusi. Ichtiar Baru van Hoeve.
Adams, Cindy. Bung Karno, Penjambung Lidah Rakjat Indonesia. (Jakarta: 
Gunung Agung, 1966)
Adolf, Huala, S.H., IL.M., Phd. Hukum Penyelesaian Sengketa Internasional.  
(Jakarta : Sinar Grafika, 2004)
Aidit. (1960). Pilihan Tulisan jilid II. Yogyakarta: Yayasan Pembaruan.
ANRI, (2015), Naskah Sumber Arsip Presiden RI Soeharto, Jakarta: Arsip 
Nasional Republik Indonesia.
Anwar, 2018, “Dwi Fungsi ABRI: Melacak Sejarah Keterlibatan ABRI dalam 
Kehidupan Sosial Politik dan Perekonomian Indonesia”. Adabiya, Vol. 
20 No.1 Februari 2018
Ardanareswari, I. (2020). Sejarah Pemilu 2004: Pertama Kali Rakyat Memilih 
Langsung Presiden. tirto.id. Dipublikasikan 5 Juli 2020. Tersedia: https://
tirto.id/sejarah-pemilu-2004-pertama-kali-rakyat-memilih-langsung-
presiden-dme7.
Bahar, Saafroedin, dkk (penyunting). Risalah Sidang Badan Penyelidik 
Usaha-Usahan Persiapan Kemerdekaan Indonesia (BPUPKI), Panitia 
196","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 223, 'id': 'Sejarah_223'}"
"Persiapan Kemerdekaan Indonesia (PPKI) 28 Mei 1945-22 Agustus 1945. 
(Jakarta: Sekretariat Negara Republik Indonesia, 1995)
BAKORNAS, (2006). Program Rehabilitasi Gempa DI. Yogyakarta dan Jawa 
Tengah. Dipublikasikan pada 4 Juni 2006.
BAPPENAS & BNPB, (2011). Rencana Aksi Rehabilitasi dan Rekonstruksi 
Wilayah Pasca Bencana Erupsi Gunung Merapi di Provinsi D.I Yogyakarta dan Provinsi Jawa Tengah Tahun 2011-2013. Terbit 2011.
Booth, Anne dan Peter Mc. Cawley, (1981), The Indonesian Economy During 
the Soeharto Era. Oxford University Press. 
Budiardjo, 1998. Partisipasi dan Partai Politik. Jakarta: Yayasan Obor.
Chabibah, U. (2021). “Kegigihan Julie Sulianti Saroso Mengangkat Derajat 
Kesehatan Rakyat” dalam Tirto.id. https://tirto.id/kegigihan-julie-sulianti-
saroso-mengangkat-derajat-kesehatan-rakyat-gd92  
Dinas Pariwisata Kabupaten Pesawaran, 2022, “Museum Transmigrasi” 
dapat diakses pada https://wisata.pesawarankab.go.id/destinasi/museum-transmigrasi
Direktorat Gizi Masyarakat. (2019). Sejarah Perkembangan Gizi di Indonesia 
(1951-2018 ). Jakarta: Kementerian Kesehatan Republik Indonesia. 
http://appx.alus.co/direktoratgiziweb/katalog/sejarah-perkembangan-gizi.pdf 
Erlina, T. (2020). Peranan Kesatuan Aksi Mahasiswa Indonesia Dan Kesatuan 
Aksi Pelajar Indonesia Dalam Proses Peralihan Kepemimpinan Nasional Tahun 1965-1968. Jurnal Wahana Pendidikan, 7(1), 95-102. (https://
jurnal.unigal.ac.id/index.php/jwp/article/view/3253)
Feith, Herbert, “Pemikiran Politik Indonesia 1945 – 1965; Suatu Pengantar”, 
dalam Miriam Budiardjo, 1998. Partisipasi dan Partai Politik. Jakarta: 
Yayasan Obor. 
Ferizaldi. (2016).  Dinamika Otonomi Daerah di Indonesia.  Sulawesi: Unimal 
Press.
197","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 224, 'id': 'Sejarah_224'}"
"Firdausi, F.A. (2018). “Asian Games 1962 dan Proyek Mercusuar Bung Karno” 
dalam Tirto.id https://tirto.id/asian-games-1962-dan-politik-mercusuar-
bung-karno-cS69  
 Firman, T. (2018). “KAA di Bandung Melahirkan Gerakan Non Blok”. Tirto.
id ( https://tirto.id/kaa-di-bandung-melahirkan-gerakan-non-blok-di-
yugoslavia-cVaZ)
Geoffrey Robinson, 2018, Musim Penjagal: Sejarah Pembunuhan Massal di 
Indonesia 1965-1966, Jakarta: Komunitas Bambu.
Ginandjar Kartasasmita, dkk. 30 Tahun Indonesia Merdeka, 1945-1949. 
(Jakarta: Sekretariat Negara Republik Indonesia, 1981)
Gouda, Frances & Thijs Brocades Zaalberg, Indonesia Merdeka Karena 
Amerika? ( Jakarta: Serambi, 2008).
Hatta, M. (1953). Dasar Politik Luar Negeri Republik Indonesia. Djakarta: 
Tintamas
Humas Kemenpan, 2018, “Refleksi Reformasi Birokrasi”, Kemenpan.go.id, 
25 Mei 2018 diakses pada: https://www.menpan.go.id/site/berita-terkini/
refleksi-reformasi-birokrasi  
I Gusti Agung Ayu Ratih dkk, 2016, Merayakan Ibu Bangsa, Jakarta: Direktorat 
Sejarah, Kementerian Pendidikan dan Kebudayaan.
Iqbal, M. (2018). Pemberontakan Kesatuan Rakjat Jang Tertindas (Krjt) di 
Kalimantan Selatan (1950-1963): sebuah Kajian Awal. Khazanah: Jurnal 
Studi Islam dan Humaniora, 16(1), 103-124. http://jurnal.uin-antasari.
ac.id/index.php/khazanah/article/view/2153  
Jazimah, I. (2013). MALARI: Studi Gerakan Mahasiswa Masa Orde 
Baru. Agastya: Jurnal Sejarah Dan Pembelajarannya, 3(01). (http://e-
journal.unipma.ac.id/index.php/JA/article/view/902) 
Jenkins, David, (2010), Soeharto dan Barisan Jenderal Orba: Rezim Militer 
Indonesia 1975-1983. Depok: Komunitas Bambu.
198","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 225, 'id': 'Sejarah_225'}"
"Julius Pour, dkk. 2014. Presiden Republik Indonesia 1945-2014. Jakarta: 
Kementerian Pendidikan dan Kebudayaan Republik Indonesia.
K.M.L. Tobing, Perjuangan Politik Bangsa Indonesia: Persetujuan Roem-
Royen dan KMB, (Jakarta: CV. Haji Masagung, 1987)
Karmeli, E. (2008). Krisis Ekonomi Indonesia. Journal of Indonesian Applied 
Economics, 2(2). https://jiae.ub.ac.id/index.php/jiae/article/view/142
Kartini. (1985). Sumbangsih Bagi Ibu Pertiwi: Kumpulan Pengalaman dan 
Pemikiran ke 5. Jakarta: Yayasan Wanita Pejoang.
Kementerian Perhubungan Rebublik Indonesia. (2017). Memahami 
Reformasi Birokrasi, Pusat Teknologi Informasi dan Komunikasi 
Perhubungan. Dipublikasikan 20 November 2017. Tersedia: http://
dephub.go.id/post/read/memahami-reformasi-birokrasi.
Kristian Erdiyanto, 2016, “Wawancara Asvi Warman Adam: Supersemar 
mungkin blunder Bung Karno” Kompas.com. Diakses pada laman 
berikut: https://nasional.kompas.com/read/2016/03/12/08170011/
Wawancara.Asvi.Warman.Adam.Supersemar.Mungkin.Blunder.Bung.Karno  
Lane, M. (2011). “Sukarno: Pemersatu atau Pembelah?” dalam Historia.id. 
(https://historia.id/politik/articles/sukarno-pemersatu-atau-pembelah-
DBy86/page/1)
Leirissa, R. Z., Ohorella, G. A., Harjono, S., & Wulandari, T. (1993). Tantangan 
dan rongrongan terhadap keutuhan negara dan kesatuan RI: kasus Republik Maluku Selatan.
Lestari, P., dkk. (2012). “Manajemen Komunikasi Bencana Merapi 2010 pada 
Saat Tanggap Darurat”. Jurnal Ilmu Komunikasi Vol. 10 No.2, (2012).
LIPI, (2003). Workshop Pembangunan Daerah Perbatasan Indonesia. 
Lembaga Ilmu Pengetahuan Indonesia. Dipublikasikan 24 Januari 
2003. Tersedia: http://lipi.go.id/berita/workshop-pembangunan-daerah-
perbatasan-indonesia/186.
199","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 226, 'id': 'Sejarah_226'}"
"Mariana, Anna. (2015). Perbudakan Seksual Perbandingan Antara  Masa 
Fasisme Jepang dan Neofasisme Orde Baru. Tanggerang Selatan: Marjin 
Kiri.
Matanasi, P. (2018). “Saling Tuduh Curang antara PNI dan Masyumi” dalam 
Tirto.id. (https://tirto.id/pemilu-1955-saling-tuduh-curang-antara-pni-
dan-masyumi-c26j)
Matanasi, Petrik, (2021), “Menteri Sukarno, penggagas cikal bakal Puskesmas, 
tirto.id dapat diakses pada https://tirto.id/johannes-leimena-menteri-
sukarno-penggagas-cikal-bakal-puskesmas-ehyG  
Matanasi, Petrik, 2000, “Abdul Haris Nasution: Sejarah Hidup Penggagas 
Dwifungsi Tentara”. Tirto.id 6 September 2000. dapat diakses pada: 
https://tirto.id/abdul-haris-nasution-sejarah-hidup-penggagas-dwifungsi-tentara-cv3x  
Maulida, F. H. (2018). Hitam Putih PRRI-PERMESTA: Konvergensi Dua 
Kepentingan Berbeda. Paradigma, 8(2), 174-185. http://paradigma.ui.ac.
id/index.php/paradigma/article/view/180  
Maulida, F. H. (2020). Sejarah pemilu yang dihilangkan: Pemilihan umum 
dalam kemelut politik Indonesia tahun 1950-an. Media Pressindo.
Mayuri Mei Lin dan Rebecca Henschke, “Gempa, tsunami dan likuifaksi: 
Rangkaian bencana di Palu yang perlu Anda ketahui”, BBC News Indonesia, 12 Oktober 2018 diakses dari https://www.bbc.com/indonesia/
indonesia-45832237  
Minarva, J. H., & Bukhari, B. (2017). Inisiasi Gerakan Darul Islam/Tentara 
Islam Indonesia (DI/TII) Aceh Tahun 1950-1953 dalam Perspektif Pergerakan Sosial. Jurnal Ilmiah Mahasiswa Fakultas Ilmu Sosial & Ilmu 
Politik, 2(1). http://www.jim.unsyiah.ac.id/FISIP/article/view/2345
Munandar, U. (1985). Emansipasi dan Peran Ganda Wanita Indonesia Suatu 
Tinjauan Psikologis. Jakarta: UI Press.
200","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 227, 'id': 'Sejarah_227'}"
"Museum Kepresidenan RI. (2019). Profil Presiden Republik Indonesia 1945-2014. 
Dipublikasikan 30 Juli 2019. Tersedia: http://kebudayaan.kemdikbud.
go.id/muspres/profil-presiden-republik-indonesia-1945-2014-2/.
Nana Nurliana, dkk. Peranan Wanita Indonesia di Masa Perang Kemerdekaan 
1945-1950. (Jakarta: Direktorat Sejarah dan Nilai Tradisional, 
Departemen Pendidikan dan Kebudayaan, 1986)
Nasution, A. H. Pokok-Pokok Gerilja: dan Pertahanan Republik Indonesia di 
Masa Lalu dan Yang Akan Datang. ( Bandung: Angkasa, 1980)
------------------. Sekitar Perang Kemerdekaan Indonesia, Jilid X. ( Bandung: 
Angkasa, 1979)
Poesponegoro, M.D., Notosusanto, N., Soejono, R.P., Leirissa, R.Z. (Eds). (2008). 
Sejarah Nasional Indonesia VI (Edisi Pemutakhiran). Balai Pustaka.
Poesponegoro, Marwati Djoned, dan Nugroho Notosusanto. Sejarah Nasional 
Indonesia, Jilid IV. ( Jakarta : Balai Pustaka, 1993)
Prapti, L. (2015). “Analisis Dampak Pembangunan Infrastruktur Jalan 
Terhadap Pertumbuhan Usaha Ekonomi Rakyat di Kota Semarang”. 
Jurnal  Dinamika Sosbud Vol. 17 No.2.
Prasojo, E. (2013).  “RUU Aparatur Sipil Negara”, Koran Kompas. Terbit 29 
April 2013.
Mestika Zed, Indonesia dalam Arus Sejarah (jilid 6),  Perang dan Revolusi, 
(Jakarta: PT Ichtiar Baru van Houve & Kementerian Pendidikan dan 
Kebudayaan Republik Indonesia, 2012)
Raditya, I.N. (2019). “Sejarah Nasakom: Upaya Sukarno Menyatukan Tiga 
Kekuatan Politik” dalam Tirto.id (https://tirto.id/sejarah-nasakom-
upaya-sukarno-menyatukan-tiga-kekuatan-politik-dnlt) 
Rahardjo, Pamoe. Gerilya dan Diplomasi: Operasi Hayam Wuruk Sebuah Epik 
Dalam Revolusi. ( Jakarta: Yayasan Mencerdaskan Kehidupan Bangsa, 
1996)
201","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 228, 'id': 'Sejarah_228'}"
"Ratmanto, Aan. Kronik Tentara Nasional Indonesia 1945-1949. (Yogyakarta: 
Matapadi Pressindo, 2013)
Reeve, David, (2013), Golkar: Sejarah yang hilang, akar pemikiran dan 
dinamika. Jakarta: Komunitas Bambu.
Retna, Sri Astuti. 1990. Peranan Dapur Umum pada Masa Revolusi 1945-1949 
di DIY Sebuah Studi Awal. ( Yogyakarta : BKSNT)
Ricklefs, M.C. (2008). Sejarah Indonesia Modern 1200-2008. Jakarta: PT 
Serambil Ilmu Semesta.
Ridjal, F. (1993). Dinamika Gerakan Perempuan di Indonesia. Yogyakarta: 
Tiara Wacana.
Romli, L. (2011). “Reformasi Partai Politik dan Sistem Kepartaian di 
Indonesia”. Jurnal Politica, Vol. 2 No.2, (2011).
Salamah, L. (2008). Meninjau Kembali Konflik Perang Dingin: Liberalisme 
vs Komunisme. Media Jurnal Global dan Strategi, 2. http://journal.unair.
ac.id/download-fullpapers-jgs20ab5bfc222full.pdf  
Sanit, A. (1985). Perwakilan Politik di Indonesia. Jakarta: Rajawali.
Sekretariat Negara Republik Indonesia. (1975). 30 Tahun Indonesia Merdeka, 
Jilid 1, 1945-1950. Setneg RI.
Selian, D.L. dan Cairin Merlina. (2018). “Kebebasan Berekspresi Di Era 
Demokrasi: Catatan Penegakan Hak Asasi Manusia”. Jurnal Lex Scientia 
Review Vol. 2, No. 2.
SESKOAD, Serangan Umum 1 Maret 1949 di Yogyakarta, Latar Belakang dan 
Pengaruhnya, cetakan ke-5, (Jakarta: PT. Citra Lamtoro Gung Persada, 
1993)
Setiawan, A. (2020). “Tonggak-tonggak Gerakan Perempuan Indonesia” 
dalam Historia.id (https://historia.id/politik/articles/tonggak-tonggak-
gerakan-perempuan-indonesia-vogLG/page/1) 
202","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 229, 'id': 'Sejarah_229'}"
"Setiawan, Nugraha . Tt. Satu Abad Transmigrasi Indonesia: Perjalanan 
Sejarah Pelaksanaan, 1905-2005. Bandung: Pustaka Ilmiah UNPAD 
dapat diakses pada https://pustaka.unpad.ac.id/archives/6704  
Shajuddin, S. (2019, September). Gerakan DI/TII Di Sulawesi Selatan dalam 
Kajian Sumber Sejarah Lisan 1950-1965 dalam Seminar Series in 
Humanities and Social Sciences (No. 1). https://journal.unhas.ac.id/index.
php/SSIHSS/article/view/7626  
Soebagijo I.N (penyunting). Perjuangan Pelajar IPI-IPPI. (Jakarta: Balai 
Pustaka, 1987)
Soekarno. (1964). Di bawah Bendera Revolusi, vol. I dan II. Djakarta: Panitya 
Penerbit Di bawah Bendera Revolusi.
Soraya, S., & Abdurakhman, A. (2019). “Jalan Panjang Penumpasan 
Pemberontakan DI/TII Jawa Barat, 1949–1962”. Jurnal Middle East and 
Islamic Studies, 6(1), 120-134.
Starke, J.G. Pengantar Hukum Internasional. Terjemahan Bambang Iriana 
Djajaatmadja, S.H. (Jakarta: Sinar Grafika, 2000)
Suleman, Z. (2010). Demokrasi untuk Indonesia: Pemikiran Politik Bung 
Hatta. Jakarta: Kompas.
Suprayitno. Mencoba (Lagi) Menjadi Indonesia, Dari Federalisme ke 
Unitarisme: Studitentang Negara Sumatera Timur 1947-1950. (Yogyakarta: Yayasan  Untuk Indonesia, 2001)
Suryakusuma, Julia (2011), Ibuisme Negara Konstruksi Sosial 
Keperempuanan Orde Baru. Jakarta: Komunitas Bambu.
 Suryani, D. (2016). Melihat Relasi Daerah Dan Negara Tahun 1950-An Dengan 
Membongkar Narasi Besar Sejarah. Jurnal Penelitian Politik, 9(2), 9. 
http://ejournal.politik.lipi.go.id/index.php/jpp/article/view/428/0  
Susilo, W. (2021). “Ganefo Mengganyang Olimpiade” dalam Historia. https://
historia.id/olahraga/articles/ganefo-mengganyang-olimpiade-DwrMA
203","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 230, 'id': 'Sejarah_230'}"
"Tarmidi, L. T. (1999). Krisis moneter Indonesia: Sebab, dampak, peran IMF 
dan saran. Buletin Ekonomi Moneter dan Perbankan, 1(4), 1-25. https://
mail.bmeb-bi.org/index.php/BEMP/article/view/183  
Tempo, (2004). Mekanisme Bantuan Bencana Tsunami Aceh. Tempo.co. 
Dipublikasikan 29 Desember 2004. Tersedia: https://nasional.tempo.co/
read/53915/mekanisme-bantuan-bencana-tsunami-aceh
Tempo, S. B. (2010). Soekarno: Paradoks Revolusi. Jakarta: PT. Gramedia.
Thoha, M. (2014). “Aparatur Sipil Negara”. Koran Kompas. Terbit 20 Januari 
2014.
Tim Proyek Penelitian Tempat Bersejarah Perjuangan Bangsa. Replika 
Sejarah Perjuangan Rakyat Yogyakarta. ( Yogyakarta : Dinas Sosial  
Provinsi Daerah
Tjokropranolo. Jenderal Soedirman: Pemimpin Pendobrak Terakhir 
Penjajahan di Indonesia. ( Jakarta: P.T. Surya Persindo, 1992)
Tobing, K.M.L. Perjuangan Politik Bangsa Indonesia : K.M.B. ( Jakarta: CV Mas 
Agung, 1987)
Tornquist, Olle, 2011. Penghancuran PKI. Terj. Harsutedjo. Depok:  Komunitas 
Bambu. 
Utama, W. S. (2017). Konferensi Asia-Afrika 1955: Asal Usul Intelektual dan 
Warisannya bagi Gerakan Global Antiimperialisme. Marjin Kiri.
Widyarsono, Toto and Santoso, Agus and Purwoko, Dwi (2011) Pengumpulan 
sumber sejarah lisan: gerakan mahasiswa 1966 dan 1998. Direktorat 
Jenderal Sejarah Dan Purbakala, Jakarta. Diakses pada http://repositori.
kemdikbud.go.id/12775/
Wieringa, Saskia Eleonora (1999). Penghancuran Gerakan Perempuan di 
Indonesia. Jakarta: Garba Budaya dan Kalyana Mitra.
Wijayanti, N. (2019). Kebijakan Pemenuhan Pangan di Indonesia pada Masa 
Sukarno 1950-1965 (Skripsi, Universitas Gadjah Mada).
204","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 231, 'id': 'Sejarah_231'}"
"Yudhichara, 2014, “Mengukur Dampak Tsunami Aceh 2004”, Geomaz: 
Majalah Geologi Populer. Vol.4 No.4, Tahun 2014
Surat Kabar
Kompas. (1998). “Tajuk Rencana: Presiden Bergerak Cepat Membentuk 
Kabinet Reformasi Pembangunan”. Kompas. Terbit 23 Mei 1998.
Kompas. (1999). “Tajuk Rencana: Hari Pers 1999, Hari Pers Pertama dalam 
Kebebasan Reformasi”. Kompas. Terbit 9 Februari 1999.
Ben, (2006). “Mengalir, Bantuan Korban Gempa *Masyarakat  Bantul Masih 
Butuh Tenda dan Alas Tidur. Kompas. Terbit 24 Juni 2006.
Bur, (2003). “Disambut Positif, Pemilihan Langsung Kepala Daerah* 
Pemilihan Umum 2004- 258 Hari”. Kompas. Terbit 22 Juli 2003., hlm. 
006.
Dananjaya & Utomo. (2005). “Sekolah Gratis *Didaktika”. Kompas. terbit 28 
Maret 2005.
Hassanbasari & M Sjafe. (2004). “SBY, Kembalilah Dulu ke Jati Diri Indonesia 
*Sorotan”. Koran Kompas. Terbit 30 Oktober 2004.
Kuncahyono. (2000). “Revolusi, Reformasi, dan Korupsi”, Kompas. 5 Juni 
2000. 
LAS, (2018). “Gempa-Tsunami Sulteng: Pemerintah Kaji Relokasi Penduduk 
Pesisir Teluk Palu* Kita Berduka”. Kompas. Terbit 3 Oktober 2018.
Video
Kompas TV: Merawat Momen Konferensi Asia Afrika (https://www.youtube.
com/watch?v=PveGgbgpVpw&t=25s) 
Karikatur Sejarah: Konferensi Asia Afrika https://www.youtube.com/
watch?v=fIV2SCQob_M  
205","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 232, 'id': 'Sejarah_232'}"
"Sumber Internet
https://www.universiteitleiden.nl/leiden-indonesia/news/2022/maria-ulfah-
dan-dunia-poskolonial-asia-yang-humanis
Kominfo. “Jadikan Indonesia Mandiri, Berkepribadian, dan 
Berdaulat”. 18 Agustus 2015. kominfo.go.id diakses pada: 
https://www.kominfo.go.id/index.php/content/detail/5629/
NAWACITA%3A+9+Program+Perubahan+Untuk+Indonesia/0/infografis  
Kominfo. 2022. Pembangunan Infrastruktur Masif di Era Kabinet Indonesia 
Maju. diakses pada tanggal 19/09/2022 dari https://www.kominfo.go.id/content/detail/44406/pembangunan-infrastruktur-masif-di-era-kabinet-
indonesia-maju/0/berita_satker
Produk Hukum atau Peraturan Perundang-undangan
Undang-undang No 4 Tahun 1950 tentang Dasar-dasar Pendidikan dan 
Pengadjaran di Sekolah
Undang-Undang Republik Indonesia Nomor 13 Tahun 2003 Tengang 
Ketenagakerjaan.
Daftar Sumber Gambar
Gambar 1.1. Pandi Ahmad Gunawan, 2018, Wikimedia Commons. https://
commons.wikimedia.org/wiki/File:Gigit_Koin_di_dalam_Buah_Pepaya_Berlumur_Oli,_Lomba_17_Agustus.jpg
Gambar 1.2 Grandyos Zafna, 2022, Detik.com. https://news.detik.com/
foto-news/d-6239437/serunya-pawai-merah-putih-di-cipete-utara-nih-fotonya
Gambar 1.3 Cátedra Alfonso Reyes, 1933. Westartica Wiki. https://www.
westarctica.wiki/index.php?title=File:Montevideo-1933.jpg
Gambar 1.4 United Nations, 1941, Public Domain. https://commons.
wikimedia.org/wiki/File:Atlantic_Charter_(color).jpg
206","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 233, 'id': 'Sejarah_233'}"
"Gambar 1.5 Rosenberg, 1945, United Nations. https://www.un.org/
africarenewal/magazine/october-2020/africa-countries-founding-un-
san-francisco-1945 
Gambar 1.7 Forum Axis History, 1943, https://forum.axishistory.com/
viewtopic.php?f=65&t=135587&p=1639832&hilit=nirom#p1639832
Gambar 1.8 Van Krieken, DLC, Nationalarchief. https://www.
nationaalarchief.nl/onderzoeken/fotocollectie/43dbf9ba-d3a5-4e52-c4a4-2b2730a3def4
Gambar 1.9 Berita Republik Indonesia, KITLV Leiden, 1945. https://
digitalcollections.universiteitleiden.nl/view/item/3221967#page/1/mode/1up 
Gambar 1.10 Berita Republik Indonesia, KITLV Leiden, 1945 https://
digitalcollections.universiteitleiden.nl/view/item/3221960#page/2/mode/1up 
Gambar 1.12 Hugo Wilmar, Spaarnestaad Collection, 1947. https://www.
rijksmuseum.nl/en/whats-on/exhibitions/past/revolusi
Gambar 1.13 Everet Collection, 1944. https://1.bp.blogspot.
com/-CWJjeURDal8/X3LQvJMN0OI/AAAAAAAAXaU/
jllZIdyufBgnGQuKlrzw4knU_SHCkSDPgCLcBGAsYHQ/s1528/6eadc775-
5770-421d-8cfe-8d86ce9967d9_w1528_r1.284796573875803_fpx49_
fpy52.98.jpg
Gambar 1.14 IPPHOS, ANRI, 1946. https://id.wikipedia.org/wiki/Bandung_
Lautan_Api#/media/Berkas:Bandung_Lautan_Api.jpg
Gambar 1.15 Beeldbank WO2, Tweede Wereldoorlog, NIOD, 1946.  
https://beeldbankwo2.nl/nl/beelden/detail/07a75408-025a-11e7-904b-
d89d6717b464/media/3bacbd90-340e-80ff-3eb6-aef3bbf880d6
Gambar 1.16 Republika, 2018. https://www.republika.co.id/berita/
piuf62282/i-gusti-ngurah-rai-gugur-secara-ksatria
207","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 234, 'id': 'Sejarah_234'}"
"Gambar 1.17 Romeo Gacad, AFP, 2011. https://www.ad.nl/home/
martelingen-en-executies-in-nederlands-indie-niet-verjaard-staat-is-
aansprakelijk~a02c7ea2/
Gambar 1.18 Koninklijkhuis, Twitter, 2020. https://www.liputan6.com/
global/read/4198301/permintaan-maaf-raja-willem-atas-penjajahan-di-indonesia-mengejutkan-belanda
Gambar 1.19 Atlas van Stock, 1946. http://collectie.atlasvanstolk.nl/data_
nl.asp?startc=1765&q0=102075&subj=48&bron=collform
Gambar 1.20 Anefo, National Archief, 1947. https://www.nationaalarchief.
nl/onderzoeken/fotocollectie/a8b08398-d0b4-102d-bcf8-003048976d84
Gambar 1.21 Anefo, National Archief, 1947. https://www.nationaalarchief.
nl/onderzoeken/fotocollectie/9e584bbe-048f-3f95-ddd4-419ce02a5ddb
Gambar 1.23 N. Kroeze, DLC, Nationaal Archied, 1948. https://www.
nationaalarchief.nl/onderzoeken/fotocollectie/2e5b5e12-4708-c715-0a03-b356b645eb1b
Gambar 1.25 Wikimedia Commons, Public Domain, 2022. https://upload.
wikimedia.org/wikipedia/commons/1/17/Alexander_andries_maramis.jpg
Gambar 1.26 AFP, Public Domain, 1947. https://upload.wikimedia.org/
wikipedia/commons/5/5f/Jnehru.jpg
Gambar 1.27 Darto Harnoko, ANRI, 1949. https://kebudayaan.kemdikbud.
go.id/bpnbyogyakarta/wp-content/uploads/sites/24/2020/07/40.-KII-
Pertama-di-Yogyakarta-19-22-Juli-1949-diketuai-M.-Hatta-696x442.jpg
Gambar1.28 UN Photo, United Nations, 1947. https://dam.media.un.org/
asset-management/2AM9LOFB22RR?FR_=1&W=1366&H=578
Gambar 1.30 Nationaal Archief, 1946. https://www.nationaalarchief.nl/
onderzoeken/fotocollectie/38594d82-5197-522a-6aca-1f0efa0b4b25
Gambar 1.31 Affandi Repro, 1946. http://archive.ivaa-online.org/img/
artworks/big/1358754015.jpg
208","{'source': '../data/raw\\Sejarah_BS_KLS_XII.pdf', 'page': 235, 'id': 'Sejarah_235'}"
